id,name,quality
43000,Drachenflossenfilet,1
43001,Fährtenlesersnacks,1
43004,Tierhappen,1
43005,"Gewürzte Mammutleckereien",1
43007,"Nordische Gewürze",1
43009,Schaufelhauerflanke,1
43010,Wurmfleisch,1
43011,Worgschenkel,1
43012,Rhinozerosfleisch,1
43013,"Kühles Fleisch",1
43015,Fischmahl,1
43016,"Kochpreis von Dalaran",2
43017,"Rezept: Fischmahl",2
43018,"Rezept: Megamammutmahl",2
43019,"Rezept: Zartes Schaufelhauersteak",2
43020,"Rezept: Würziger Wurmburger",2
43021,"Rezept: Sehr verbrannter Worg",2
43022,"Rezept: Große Rhinowurst",2
43023,"Rezept: Pochierte nordische Groppe",2
43024,"Rezept: Feuerkracherlachs",2
43025,"Rezept: Würziger blauer Nesselfisch",2
43026,"Rezept: Steak vom imperialen Mantarochen",2
43027,"Rezept: Würziger Brathering",2
43028,"Rezept: Rhinoziöses Wurmsteak",2
43029,"Rezept: Tierhappen",2
43030,"Rezept: Herzhaftes Rhinozeros",2
43031,"Rezept: Bombenschnapper",2
43032,"Rezept: Schwarzgebratenes Worgsteak",2
43033,"Rezept: Sepiasteak",2
43034,"Rezept: Gewürzte Mammutleckereien",2
43035,"Rezept: Geschwärzte Drachenflosse",2
43036,"Rezept: Drachenflossenfilet",2
43037,"Rezept: Fährtenlesersnacks",2
43039,Schurkenkartenset,2
43059,"Drakurus letzter Wunsch",1
43068,"Gesegnete Schiftung des Untotenschlachtens",4
43069,"Gesegnete Brustplatte des Untotenschlachtens",4
43070,"Gesegnete Stulpen des Untotenschlachtens",4
43071,"Gesegnete Beinplatten des Untotenschlachtens",4
43072,"Gesegnete Robe der Untotenbekämpfung",4
43073,"Gesegnete Handschuhe der Untotenbekämpfung",4
43074,"Gesegnete Mantelung der Untotenbekämpfung",4
43075,"Gesegnete Hosen der Untotenbekämpfung",4
43076,"Gesegnete Tunika des Untotenschlachtens",4
43077,"Gesegnete Schulterpolster des Untotenschlachtens",4
43078,"Gesegneter Handschutz des Untotenschlachtens",4
43079,"Gesegnete Gamaschen des Untotenschlachtens",4
43080,"Gesegnete Halsberge des Untotenschlachtens",4
43081,"Gesegnete Schulterstücke des Untotenschlachtens",4
43082,"Gesegnete Handschützer des Untotenschlachtens",4
43083,"Gesegnete Schienbeinschützer des Untotenschlachtens",4
43084,"Dahlias Tränen",1
43085,"Königswappen von Lordaeron",4
43086,"Frischer Apfelsaft",1
43087,"Knackiger Apfel aus Dalaran",1
43088,"Schüssel mit Äpfeln aus Dalaran",1
43089,Vrykulknochen,1
43090,"Schicksalsrune der schändlichen Absichten",1
43094,"Schicksalsrune der schieren Unverwundbarkeit",1
43095,"Berinands Forschungsergebnisse",1
43096,"Alexstraszas Atem",1
43099,"Energieerfüllter Pilzhackbraten",1
43100,"Energieerfüllter Pilz",1
43101,Bratenform,1
43102,"Gefrorene Kugel",3
43103,"Blattgrüne Pigmente",2
43104,"Sienafarbene Pigmente",2
43105,"Indigofarbene Pigmente",2
43106,"Rubinfarbene Pigmente",2
43107,"Saphirfarbene Pigmente",2
43108,"Ebenholzfarbene Pigmente",2
43109,"Eisblaue Pigmente",2
43115,Jägertinte,2
43116,Löwentinte,1
43117,Morgensterntinte,2
43118,Jadefeuertinte,1
43119,Königstinte,2
43120,Firmamenttinte,1
43121,Feuertinte,2
43122,Perlmutttinte,1
43123,Himmelstinte,2
43124,Astraltinte,1
43125,Dunkelflammentinte,2
43126,Meerestinte,1
43127,Schneegestöbertinte,2
43128,"Krug Wein",1
43129,Klingenstoßbrustplatte,3
43130,"Virulente Schiftung",3
43131,Adlerbannarmschienen,3
43132,Nachtschockkapuze,3
43133,Nachtschockgurt,3
43134,"Schicksalsrune der urtümlichen Energie",1
43135,"Schicksalsrune der flinken Füße",1
43136,"Wein- und Käseplatte",1
43137,"Reifer Dalaranlimburger",1
43138,"Halbvolles Dalaranweinglas",1
43139,"Leere Käseplatte",1
43140,"Geschichtstafel der Drakkari",1
43141,"Schicksalsrune der unübertroffenen Lebenskraft",1
43142,"Leerer Picknickkorb",1
43143,"Wilder Senf",1
43144,"Korb mit Senfwürstchen!",1
43145,"Rüstungspergament III",1
43146,"Waffenpergament III",1
43147,Suppentopf,1
43148,Kristallsangkarotte,1
43149,Gemüseeintopf,1
43151,"Lokens Zunge",1
43153,Weihwasser,1
43154,"Wappenrock des Argentumkreuzzugs",1
43155,"Wappenrock der Schwarzen Klinge",1
43156,"Wappenrock des Wyrmruhpakts",1
43157,"Wappenrock der Kirin Tor",1
43158,Drakkarikolossfragment,1
43159,"Stab des Meisterbeschwörers",1
43160,"Gamaschen der sorgfältigen Enthauptung",3
43161,"Beinschützer der feierlichen Rache",3
43162,"Zeremonielle Pikengamaschen",3
43163,"Beinplatten des rachsüchtigen Bettelmönchs",3
43164,"Listige Mojoscherpe",3
43165,"Seltsamer Voodoogürtel",3
43166,"Das Amulett der Knochenhexe",1
43167,"Waldläufergürtel des gefallenen Imperiums",3
43168,"Schnalle des gefallenen Halbgotts",3
43169,Geißelstein,1
43171,"Pelzbesetzte Mokassins",3
43172,Rhinozerosbalgkniestiefel,3
43173,"Schuppenstiefel der gefallenen Hoffnung",3
43174,Trollkicker,3
43176,"Slipper des Mojodojos",3
43177,Voodoosiegel,3
43178,"Ring des faulen Mojos",3
43179,"Solides Platinband",3
43180,"Ring des Löwenkopfes",3
43181,"Schultern des Nordlichts",3
43182,"Geschmeidiger Mammutbalgmantel",3
43183,"Schulterschutz des Tundrafährtenlesers",3
43184,Tundraschulterstücke,3
43185,"Zauberstab der kühlen Erneuerung",3
43186,"Berührung des Eiskreischers",3
43187,"Beschwerte Wurfaxt",3
43188,"Rasiermesserscharfe Eissplitter",3
43189,Bernsteinglutsiegel,3
43190,"Eisgeschmiedeter Kampfring",3
43191,"Gezacktes Eisband",3
43192,"Ring der Nordwinde",3
43193,"Blitzerfüllte Mantelung",3
43194,"Verkohlter Lederschulterschutz",3
43195,"Sturmgeschmiedete Schultern",3
43197,"Schulterstücke des erloschenen Hasses",3
43198,"Mantelung von Volkhan",3
43200,Schneewehenpantalons,3
43201,"Gamaschen der verstärkten Erneuerung",3
43202,"Beinschützer aus Jormungarhaut",3
43203,"Beinplatten des Eisenkolosses",3
43204,"Runenwirkergewand der Hyldnir",2
43206,"Kriegshorn von Acherus",1
43207,"Gehärtete Zungentunika",3
43208,"Halsberge des Blitzschlägers",3
43209,"Brustplatte des Zackensteins",3
43210,"Handschuhe des Dieners",3
43211,"Rauer Handschutz des Kletterers",3
43212,"Stulpen des Windgreifers",3
43213,"Stulpen der Wachsamkeit",3
43214,"Fetzen von Kurzels Bluse",1
43215,"Sekretbefleckter Stoff",1
43217,"Kristallines Kernholz",1
43218,"Altes elfisches Mauerwerk",1
43225,"Kristallisierte Energie",1
43228,"Splitter eines Steinbewahrers",3
43229,"Kugel des Todesblicks",1
43230,"Sofort wirkendes Gift VIII",1
43231,"Sofort wirkendes Gift IX",1
43232,"Tödliches Gift VIII",1
43233,"Tödliches Gift IX",1
43234,"Wundgift VI",1
43235,"Wundgift VII",1
43236,Sternentrauer,1
43237,"Beruhigendes Gift II",1
43238,"Blitzblanker Silberbarren",1
43239,"Glänzendes Schmuckstück",1
43240,"Goldener Kelch",1
43241,Jadestatue,1
43242,"Gezackter Splitter",1
43243,"Gesegnetes Banner des Kreuzzugs",1
43244,"Kristallene Citrinhalskette",2
43245,"Kristallenes Chalzedonamulett",2
43246,Erdschattenring,3
43247,"Nephritring des Tötens",3
43248,Steinwachenband,2
43249,Schattenmachtring,2
43250,"Ring der irdenen Macht",3
43251,"Ring der scharlachroten Schatten",3
43252,Windfeuerband,3
43253,"Ring der nordischen Tränen",3
43255,Meerschaumstulpen,3
43256,Jormschuppenfußpolster,3
43257,Wildschuppenbrustplatte,3
43258,Reinhornschiftung,3
43259,"Gezackter Splitter",1
43260,"Gesichtsmaske des Ausweiders",3
43261,Unwetterkopfschutz,3
43262,Unwetterschiftung,3
43263,Unwetterbrustschutz,3
43264,Unwetterarmschienen,3
43265,Unwetterhandlappen,3
43266,Unwettergürtel,3
43268,Dalaranmuschelsuppe,1
43269,"Blutrotes Nephritamulett",1
43270,"Leuchtende Elfenbeinfigur",1
43271,Unwettergamaschen,3
43272,"Tückische Sonnenbrosche",1
43273,Unwetterstiefel,3
43274,"Aufwändige Knochenfigur",1
43275,"Helles Rüstungsrelikt",1
43276,"Unbeständige Sonnenkuriosität",1
43277,"Jedogas Großring",3
43278,"Umhang des Dunkelzauberers",3
43279,"Sturmrüstung des Schattenhammerkults",3
43280,"Gesichtsschutz des Hammerklans",3
43281,"Schneide des Vergessens",3
43282,"Anhänger des Schattensuchers",3
43283,"Tuch des unterirdischen Wasserfalls",3
43284,Amanitarschädelbogen,3
43285,"Amulett des Zauberwerfers",3
43286,"Gamaschen der Tausend Attacken",3
43287,"Handlappen der seidenen Brücke",3
43288,"Verhütteter Metallbarren",1
43289,"Tasche mit gezackten Splittern",1
43290,"Vater Gustavs Bericht",1
43291,"Runenverzierte Saronitplattenrüstung",1
43297,"Kaputte Halskette",2
43298,"Schöne Chalzedonhalskette",2
43299,"Kaputte Halskette",2
43300,"Wappenrock des Meisters der Lehren",4
43305,"Tuch von Akali",3
43306,"Gal'darahs Siegel",3
43307,Arenapunkte,1
43308,Ehrenpunkte,1
43309,"Amulett der wilden Flucht",3
43310,"Ecks gravierte Brustplatte",3
43311,"Helm des Schreins",3
43312,"Schlammige Gorlocfußklappen",3
43313,"Gamaschen der Ruinenbewohner",3
43314,Immerglut,1
43315,"Siegel der Schwarzen Klinge",1
43316,"Glyphe 'Wassergestalt'",1
43317,"Vorlage: Ring der irdenen Macht",3
43318,"Vorlage: Ring des scharlachroten Schattens",3
43319,"Vorlage: Windfeuerband",3
43320,"Vorlage: Ring der nordischen Tränen",3
43321,"Kristallisierte Träne",0
43322,"Verzauberte Brustplatte der Allianz",1
43323,"Köcher mit Drachenknochenpfeilen",1
43324,"Kräuterbeutel der Allianz",1
43325,"Gefrorene Wimper",0
43326,Hauerwärmer,0
43327,"Lilie von Stratholme",1
43328,"Erloschenes Hoffnungslicht",0
43329,Zopfband,0
43330,"Kaputter D.U.L.U.S.A.-Knopf",0
43331,"Glyphe 'Sorglose Wiedergeburt'",1
43332,"Glyphe 'Dornen'",1
43333,"Leerer Hippogryphenharnisch",0
43334,"Glyphe 'Herausforderndes Gebrüll'",1
43335,"Glyphe 'Gabe der Wildnis'",1
43338,"Glyphe 'Tier wiederbeleben'",1
43339,"Glyphe 'Arkane Intelligenz'",1
43340,"Glyphe 'Segen der Macht'",1
43341,"Ungewärmte Schuhe",0
43342,"Glyphe 'Verblassen'",1
43343,"Glyphe 'Taschendiebstahl'",1
43344,"Glyphe 'Wasseratmung'",1
43345,"Tasche aus Drachenhaut",4
43346,"Große Beutetasche",4
43347,Beutetasche,4
43348,"Wappenrock des Entdeckers",4
43349,"Wappenrock der rohen Gewalt",4
43350,"Glyphe 'Tier heilen'",1
43351,"Glyphe 'Totstellen'",1
43352,Tierpflegeset,2
43353,"Beinplatten der Leerenwache",3
43354,"Glyphe 'Besessene Stärke'",1
43355,"Glyphe 'Aspekt des Rudels'",1
43356,"Glyphe 'Wildtier ängstigen'",1
43357,"Glyphe 'Feuerzauberschutz'",1
43358,"Anhänger der Schattenstrahlen",3
43359,"Glyphe 'Frostrüstung'",1
43360,"Glyphe 'Frostzauberschutz'",1
43361,"Glyphe 'Pinguin'",1
43363,"Kreischendes Cape",3
43364,"Glyphe 'Langsamer Fall'",1
43365,"Glyphe 'Segen der Könige'",1
43366,"Glyphe 'Segen der Weisheit'",1
43367,"Glyphe 'Handauflegung'",1
43368,"Glyphe 'Untote spüren'",1
43369,"Glyphe 'Der Weise'",1
43370,"Glyphe 'Levitieren'",1
43371,"Glyphe 'Seelenstärke'",1
43372,"Glyphe 'Schattenschutz'",1
43373,"Glyphe 'Untote fesseln'",1
43374,"Glyphe 'Schattengeist'",1
43375,"Hosen der Arakkoa",3
43376,"Glyphe 'Ablenken'",1
43377,"Glyphe 'Schloss knacken'",1
43378,"Glyphe 'Sicheres Fallen'",1
43379,"Glyphe 'Verschwimmen'",1
43380,"Glyphe 'Verschwinden'",1
43381,"Glyphe 'Astraler Rückruf'",1
43382,Augenband,3
43385,"Glyphe 'Erneuertes Leben'",1
43386,"Glyphe 'Wasserschild'",1
43387,"Schulterplatten des Betrachters",3
43388,"Glyphe 'Wasserwandeln'",1
43389,"Glyphe 'Unendlicher Atem'",1
43390,"Glyphe 'Seelendieb'",1
43391,"Glyphe 'Auge von Kilrogg'",1
43392,"Glyphe 'Fluch der Erschöpfung'",1
43393,"Glyphe 'Dämonensklave'",1
43394,"Glyphe 'Ritual der Seelen'",1
43395,"Glyphe 'Schlachtruf'",1
43396,"Glyphe 'Blutrausch'",1
43397,"Glyphe 'Sturmangriff'",1
43398,"Glyphe 'Spöttischer Schlag'",1
43399,"Glyphe 'Donnerknall'",1
43400,"Glyphe 'Beständiger Sieg'",1
43401,"Wassertriefende Robe",3
43402,Vernichterschienbeinschützer,3
43403,"Tuch der Dunkelheit",3
43404,"Zuramats Halskette",3
43405,"Sabatons von Erekem",3
43406,"Umhang der klaffenden Wunde",3
43407,Sturmschlagkolben,3
43408,"Solitär der reflektierenden Strahlen",3
43409,"Speichelkorrodierte Lanze",3
43410,"Moraggs Brustharnisch",3
43411,"Anub'araks zerbrochener Panzer",1
43412,"Glyphe 'Blutdurst'",1
43413,"Glyphe 'Schneller Sturmangriff'",1
43414,"Glyphe 'Spalten'",1
43415,"Glyphe 'Verwüsten'",1
43416,"Glyphe 'Hinrichten'",1
43417,"Glyphe 'Kniesehne'",1
43418,"Glyphe 'Heldenhafter Stoß'",1
43419,"Glyphe 'Einschreiten'",1
43420,"Glyphe 'Barbarische Beleidigungen'",1
43421,"Glyphe 'Tödlicher Stoß'",1
43422,"Glyphe 'Überwältigen'",1
43423,"Glyphe 'Verwunden'",1
43424,"Glyphe 'Rache'",1
43425,"Glyphe 'Blocken'",1
43426,"Glyphe 'Letztes Gefecht'",1
43427,"Glyphe 'Rüstung zerreißen'",1
43428,"Glyphe 'Weitreichende Stöße'",1
43429,"Glyphe 'Spott'",1
43430,"Glyphe 'Nachhallende Kraft'",1
43431,"Glyphe 'Siegesrausch'",1
43432,"Glyphe 'Wirbelwind'",1
43433,"Schulterpolster des Ausweiders",3
43434,"Brustschutz des Ausweiders",3
43435,"Bindungen des Ausweiders",3
43436,"Stulpen des Ausweiders",3
43437,"Taillenschutz des Ausweiders",3
43438,"Beinschützer des Ausweiders",3
43439,"Treter des Ausweiders",3
43440,"An König Varian Wrynn von der Allianz",1
43441,"An Thrall, Kriegshäuptling der Horde",1
43442,Flinkpfeilgürtel,3
43443,Flinkpfeilstiefel,3
43444,Flinkpfeilarmschienen,3
43445,Flinkpfeilhalsberge,3
43446,Flinkpfeilstulpen,3
43447,Flinkpfeilhelm,3
43448,Flinkpfeilgamaschen,3
43449,Flinkpfeilschulterschutz,3
43450,Sturmbalggürtel,3
43451,Sturmbalgstampfer,3
43452,Sturmbalghandgelenksschützer,3
43453,Sturmbalghalsberge,3
43454,Sturmbalghandschutz,3
43455,Sturmbalgkrone,3
43456,Sturmbalgbeinschützer,3
43457,Sturmbalgschultern,3
43458,Riesenmalmerbeinschützer,4
43459,Riesenmalmerarmschienen,4
43461,"Brustplatte des Klagegeists",4
43462,"Luftiges Silberbräu",1
43463,"Rolle der Beweglichkeit VII",1
43464,"Rolle der Beweglichkeit VIII",1
43465,"Rolle der Stärke VII",1
43466,"Rolle der Stärke VIII",1
43467,"Rolle des Schutzes VII",1
43469,"Stiefel des Klagegeists",4
43470,"Worgzahn Hafermehlstarkbier",1
43472,"Schneefall Lager",1
43473,"Drachenfeuer Chilibier",1
43478,"Gigantisches Festmahl",1
43480,"Kleines Festmahl",1
43481,Trollweberschiftung,4
43482,"Wilder Titanring",3
43484,Trollwebergurt,4
43485,"Vorlage: Wilder Titanring",3
43486,Irokesenmaske,1
43488,"Mammut von letzter Woche",1
43489,Irokesengranate,1
43490,"Leckeres Törtchen",1
43491,"Schlechte Muscheln",1
43492,Geisterhering,1
43493,"Leichenstaub des Wächters",1
43494,"Leiche einer Wache der Ahn'kahar",1
43495,"Erdspendende Beinschützer",4
43497,"Vorlage: Wildes Titanband",3
43498,"Wildes Titanband",3
43499,"Eiserner Flachmann",1
43500,"Gepolsterte Beinplatten",4
43501,Nordei,1
43502,"Erdspendende Stiefel",4
43504,Winterhauchgeschenk,1
43505,"Rezept: Gigantisches Festmahl",2
43506,"Rezept: Kleines Festmahl",2
43507,"Rezept: Leckeres Törtchen",2
43508,"Rezept: Mammut von letzter Woche",2
43509,"Rezept: Schlechte Muscheln",2
43510,"Rezept: Geisterhering",2
43511,"Grotesker Pilz",1
43512,"Schlammbedeckter Fungus",1
43513,"Waffe der Vrykul",1
43515,"Mystischer Foliant",3
43516,"Brutaler Netherdrache",4
43518,"Herbeigezauberter Manakuchen",1
43519,"Struppiger Zehenfussel",0
43520,"Markante Federn",0
43521,"Stilvoller Zehenring",0
43522,Schlankmacherfußkettchen,0
43523,"Herbeigezauberter Manastrudel",1
43524,"Olakins Fackel",1
43526,"Olakins Oberkörper",1
43527,"Olakins Beine",1
43528,"Olakins linker Arm",1
43529,"Olakins rechter Arm",1
43530,Argentummanatrank,1
43531,Argentumheiltrank,1
43533,"Glyphe 'Antimagische Hülle'",1
43534,"Glyphe 'Herzstoß'",1
43535,"Glyphe 'Blutwandlung'",1
43536,"Glyphe 'Knochenschild'",1
43537,"Glyphe 'Eisketten'",1
43538,"Glyphe 'Dunkler Befehl'",1
43539,"Glyphe 'Umarmung des Todes'",1
43541,"Glyphe 'Todesgriff'",1
43542,"Glyphe 'Tod und Verfall'",1
43543,"Glyphe 'Froststoß'",1
43544,"Glyphe 'Horn des Winters'",1
43545,"Glyphe 'Eisige Gegenwehr'",1
43546,"Glyphe 'Eisige Berührung'",1
43547,"Glyphe 'Auslöschen'",1
43548,"Glyphe 'Seuchenstoß'",1
43549,"Glyphe 'Ghul'",1
43550,"Glyphe 'Runenstoß'",1
43551,"Glyphe 'Geißelstoß'",1
43552,"Glyphe 'Strangulieren'",1
43553,"Glyphe 'Undurchdringliche Rüstung'",1
43554,"Glyphe 'Vampirblut'",1
43555,"Hilfssheriffstern der Pa'Trollie",4
43556,"Beutel des Patrouillenführers",2
43564,"Kreuzfahrer Olakins sterbliche Überreste",1
43565,"Haltbares Cape aus Neruberhaut",4
43566,"Umhang des Eisherren",4
43567,Garnspule,1
43568,"Der Spalter des Doktors",1
43569,"Endloser Heiltrank",3
43570,"Endloser Manatrank",3
43571,Kanalisationskarpfen,1
43572,Magiesauger,1
43573,"Tränen der bitteren Pein",4
43574,"Gelöste Seelenessenz",0
43575,"Verstärkte Plunderkiste",1
43576,Chitinpolitur,0
43577,Knochenpanzerreiniger,0
43582,"Titanring der Frostwache",4
43583,"Eiszeitliche Robe",4
43584,"Eiszeitliches Taillenband",4
43585,"Eiszeitliche Schuhe",4
43586,Eisbannbrustschutz,4
43587,Eisbanngurt,4
43588,Eisbanntreter,4
43589,"Ehrenabzeichen von Tausendwinter",2
43590,Polarweste,4
43591,Polarkordel,4
43592,Polarstiefel,4
43593,"Eisiger Schuppenbrustschutz",4
43594,"Eisiger Schuppengürtel",4
43595,"Eisige Schuppenstiefel",4
43597,"Vorlage: Titanring der Frostwache",4
43599,"Großer Blizzardbär",3
43600,"Harpune aus Brunnhildar",1
43601,"Großaxt aus Brunnhildar",1
43608,"Kupferklammers flüchtiges Öl",1
43609,Knochenhaufen,1
43610,"Zurückgelassener Helm",1
43611,Krolspalter,4
43612,Rückgratschlitzer,4
43613,"Die Dämmerklinge",4
43615,"Saurfangs Schlachtrüstung",1
43616,"Zurückgelassene Rüstung",1
43622,Froststahlschließkassette,2
43624,Titanschließkassette,3
43626,"Leckerli für glückliche Haustiere",2
43627,"Thralls Goldmünze",1
43628,"Lady Jaina Prachtmeers Goldmünze",1
43629,"Uther Lichtbringers Goldmünze",1
43630,"Tirion Fordrings Goldmünze",1
43631,"Terons Goldmünze",1
43632,"Sylvanas Windläufers Goldmünze",1
43633,"Prinz Kael'thas Sonnenwanderers Goldmünze",1
43634,"Lady Katrana Prestors Goldmünze",1
43635,"Kel'Thuzads Goldmünze",1
43636,"Chromies Goldmünze",1
43637,"Brann Bronzebarts Goldmünze",1
43638,"Arugals Goldmünze",1
43639,"Arthas' Goldmünze",1
43640,"Archimondes Goldmünze",1
43641,"Anduin Wrynns Goldmünze",1
43643,"Prinz Magni Bronzebarts Silbermünze",0
43644,"Silbermünze eines Bauern",0
43645,"Verbogener Angelhaken",0
43646,Brunnengoldfisch,1
43647,"Schillerndes Fischchen",1
43650,"Rostiger Gefängnisschlüssel",1
43652,"Glitschiger Aal",1
43653,"Angefressener Fisch",0
43654,"Foliant der Dämmerung",3
43655,"Buch des Überlebens",3
43656,"Foliant der Könige",3
43657,"Königlicher Almanach der Fluchtwege",3
43658,"Teilweise angerostete Feile",0
43659,"Blutiger messerähnlicher Gegenstand",0
43660,"Leitfaden für Feuerschlucker",3
43661,"Buch der Sterne",3
43662,"Axt des Brandschatzers",1
43663,"Sturmgebundener Foliant",3
43664,"Handbuch der Wolken",3
43665,"Keristraszas gebrochenes Herz",1
43666,Höllenfeuerfoliant,3
43667,"Buch der cleveren Tricks",3
43668,Leylinienempfänger,1
43669,"Medaillon der verstorbenen Königin",1
43670,"Verzaubertes Tiki des Propheten",1
43671,"Glyphe 'Leichenexplosion'",1
43672,"Glyphe 'Pestilenz'",1
43673,"Glyphe 'Totenerweckung'",1
43674,"Glyphe 'Spurt'",1
43675,"Fandral Hirschhaupts Silbermünze",0
43676,"Arkanist Doans Silbermünze",0
43677,"Hochtüftler Mekkadrills Silbermünze",0
43678,"Antonidas Silbermünze",0
43679,"Muradin Bronzebarts Silbermünze",0
43680,"König Varian Wrynns Silbermünze",0
43681,"König Terenas Menethils Silbermünze",0
43682,"König Anasterian Sonnenwanderers Silbermünze",0
43683,"Khadgars Silbermünze",0
43684,"Medivhs Silbermünze",0
43685,"Maiev Schattensangs Silbermünze",0
43686,"Allerias Silbermünze",0
43687,"Aegwynns Silbermünze",0
43688,"Dokument des Tränenbruchs",1
43689,"Geschäftsbuch des Tränenbruchs",1
43690,"Zeitplan des Tränenbruchs",1
43691,"Karte des Tränenbruchs",1
43693,"Überrest von Akalis Mojo",1
43694,"Ertrunkene Ratte",0
43695,"Halbvolle Flasche Gefängnisfusel",1
43696,"Halbleere Flasche Gefängnisfusel",1
43697,"Artefakt aus der Heimatwelt der Nathrezim",1
43698,"Riesige Kanalratte",3
43699,"Datenscheibe: Fluch des Fleisches",1
43701,"Kupfermünze eines Fußsoldaten",0
43702,"Alonsus Faols Kupfermünze",0
43703,"Ansirems Kupfermünze",0
43704,"Attumens Kupfermünze",0
43705,"Danaths Kupfermünze",0
43706,"Dornaas glänzende Kupfermünze",0
43707,"Etriggs Kupfermünze",0
43708,"Elling Trias' Kupfermünze",0
43709,"Falstad Wildhammers Kupfermünze",0
43710,"Genns Kupfermünze",0
43711,"Inigos Kupfermünze",0
43712,"Krasus' Kupfermünze",0
43713,"Krylls Kupfermünze",0
43714,"Landro Fernblicks Kupfermünze",0
43715,"Moloks Kupfermünze",0
43716,"Murkys Kupfermünze",0
43717,"Prinzessin Calia Menethils Kupfermünze",0
43718,"Soldat Marcus Jonathans Kupfermünze",0
43719,"Salandrias Kupfermünze",0
43720,"Knappe Rowes Kupfermünze",0
43721,"Stalvans Kupfermünze",0
43722,"Vareesas Kupfermünze",0
43723,"Vargoths Kupfermünze",0
43724,"Himmlischer Rubinring",1
43725,"Glyphe 'Geisterwolf'",1
43726,"Die unnütze Krone Anub'araks",1
43821,"Siechendes Gehirn des Gesichtslosen",1
43823,"Cyanigosas Kopf",1
43824,"Die Schulen der arkanen Magie - Beherrschung",3
43825,"Glyphe 'Runenheilung'",1
43826,"Glyphe 'Blutstoß'",1
43827,"Glyphe 'Todesstoß'",1
43828,"Berührung des Lichts",2
43829,"Medaillon des Kreuzfahrers",2
43830,"Kobalts Schulterschutz",2
43831,"Verzauberter Plattentaillenschutz",2
43832,"Die Argentumentschlossenheit",2
43833,"Klinge der Echos",2
43834,"Stab der erlösten Seelen",2
43835,"Gustavs Hand",2
43836,"Dornige Rosenbrosche",2
43837,"Sanft glühende Kugel",2
43838,"Chuchus kleiner Horrorkasten",2
43839,"Leiahs Fußpolster",2
43840,"Sixens Schädelkappe",2
43841,Argentumgurt,2
43842,"Jaydes verstärkte Handschützer",2
43843,"Eiserner Sargdeckel",2
43844,"Schwarze Schulterstücke",2
43845,"Beinplatten der Herrschaft",2
43846,"Helm des Ergebenen",2
43847,"Handschutz des Verwüsters",2
43849,"Kette des Herrschers",2
43850,Besitzzertifikat,1
43851,Fellkleidungsfetzen,0
43852,"Dicke Fellkleidungsfetzen",0
43853,Titandietrich,2
43854,Kobaltdietrich,2
43855,Adeptengelenkbänder,2
43856,"Sigrids Fäustlinge",2
43857,"Herzog Lankrals Seidenslipper",2
43858,Vrykulzermalmer,2
43859,Schattengewölbegugel,2
43860,"Glänzender Saronitgürtel",3
43861,"Tuch der Knochenhexe",2
43862,"Mantel des Kellergewölbes",2
43863,"Pantalons der Wassermagi",2
43864,"Glänzende Saronitarmschienen",3
43865,"Glänzende Saronitschulterstücke",3
43866,"Kordel des geschmeidigen Pirschers",2
43867,"Glyphe 'Heiliger Zorn'",1
43868,"Glyphe 'Siegel der Rechtschaffenheit'",1
43869,"Glyphe 'Siegel der Vergeltung'",1
43870,"Glänzender Saronithelm",3
43871,Saronitzauberklinge,3
43872,Tränenmantel,2
43873,Morschknochenzauberstab,2
43874,"Lady Nachtwalds Verlobungsring",2
43875,"Axt des Gerissenen",2
43876,"Eine Anleitung zum Plündern nordischer Stoffe",3
43877,"Blutgeschmiedeter Kreis",2
43879,"Armschienen des Greifenreiters",2
43880,"Sanfte Berührung des Kreuzfahrers",2
43881,"Staubmantel des Verwüsterfahrers",2
43882,Kultistengugel,2
43883,"Aretes Befehl",2
43884,"Amulett des ruchlosen Totenbeschwörers",2
43885,Geißelhammer,2
43888,"Stumpfer Gehirnwäscher",2
43889,Monstrositätenlederumhang,2
43890,"Flammender Schlagring des Verhörmeisters",2
43891,"Jhaeqons Tunika",2
43892,"Zahnriemen des runderneuerten Verwüsters",2
43893,"Olakins verzauberte Fackel",2
43894,Greifenfellmokassins,2
43896,"Groteske Metzgerhosen",2
43897,"Kriegsbeil des Frostkletterers",2
43898,"Eisige Schnellschneide",2
43899,"Saphs Spalter",2
43900,"Wurfgleve der Fleischwerke",2
43903,"Ring des gefallenen Schattenadepten",2
43904,"Weggeworfene Schlachthaushandschuhe",2
43905,"Pelzbesetzter Helm",2
43906,"Listige Ledertunika",2
43907,Speerschwesternmantel,2
43908,"Stiefel des gefallenen Thans",2
43909,"Gürtel von Njorndar",2
43910,"Handschuhe des Geschundenen",2
43911,"Ekels Schürhaken",2
43912,"Weste von Jotunheim",2
43913,"Efrems Armschienen",2
43914,"Gurt der Begnadigung",2
43915,"Messer des Piloten",2
43916,"Streitkolben des letzten Befehls",2
43917,"Blutbrief des Ritualisten",2
43918,"Ruhm des Schützen",2
43919,"Krummdolch des Auftragsmörders",2
43920,"Einschüchterung des Brummbären",2
43921,Verhörstab,2
43923,Blutklinge,2
43924,"Illskas Großumhang",2
43925,"Schal des Schattengewölbes",2
43926,"Baron Splitters Siegel",2
43927,Schmiedeeisenstab,2
43928,"Bogen aus Knochen und Sehnen",2
43929,"Ekels hässlicher Stock",2
43930,Beschleunigerstampfer,2
43931,"Savryns schlammige Stiefel",2
